cell	UMAP1	UMAP2	PatientID	condition	fib_state	neut_state	pseudotime
"SAM24406427_401982"	4.0073259212372	-4.80452048806961	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2730034523757
"SAM24406427_670730"	3.99847367781374	-5.36264026193436	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.8339151339039
"SAM24406427_460783"	4.13891366499635	-4.22869575052079	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0817472419275
"SAM24406427_348942"	3.89510825651857	-5.00393998651322	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.467014545061
"SAM24406427_811596"	3.99023369330141	-5.5741089585286	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0455407319693
"SAM24406427_828654"	4.03044870871278	-4.18271052865799	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7083767489693
"SAM24406427_117438"	4.09296396750185	-4.05595767526444	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.9214315126255
"SAM24406427_108956"	3.84413865584108	-4.71732890634354	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1535567659335
"SAM24406427_603368"	4.12169197577211	-4.3554376366597	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1816456403775
"SAM24406427_741238"	4.21207335966798	-4.27895009546097	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8510319945441
"SAM24406427_4779"	4.09760764616701	-5.01784074334916	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4909291752875
"SAM24406427_80894"	4.21739510077211	-4.30725991754349	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1689051246369
"SAM24406427_125834"	4.1406038143036	-4.92418181924637	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3995150740485
"SAM24406427_701169"	4.08745530623171	-4.92019641427811	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3929018159287
"SAM24406427_279118"	4.23266700285646	-4.48004806070145	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0259037741979
"SAM24406427_703592"	4.02525356787416	-5.40739810495194	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.8768118357057
"SAM24406427_605500"	4.02953723448488	-5.32186687021073	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7911841889463
"SAM24406427_319257"	4.09241226690981	-5.40438497094925	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.8693816251144
"SAM24406427_294237"	4.16657451170656	-4.50950658349808	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.0351259869824
"SAM24406427_731584"	3.91971758383485	-5.61258065728959	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.08892179214
"SAM24406427_318249"	4.23068121451112	-4.39493787317093	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2454078454576
"SAM24406427_717567"	4.13995173948976	-4.27996194391068	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.131124919755
"SAM24406427_301482"	4.1631412841675	-4.9379948380452	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4144275435638
"SAM24406427_350242"	4.06528810042116	-4.58995997934159	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0818587038309
"SAM24406427_497068"	4.15168503302309	-4.83473908929642	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.3211636283113
"SAM24406427_694006"	3.71496346968385	-5.23177897958573	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7168548739815
"SAM24406427_863982"	3.62041238325807	-4.57939040689286	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.9451058742527
"SAM24406427_845597"	4.09594753760072	-4.82556903390702	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.3050463873949
"SAM24406427_202353"	4.02945402640077	-4.52298915414627	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.0086341500221
"SAM24406427_673518"	4.12521294134828	-4.84300744561966	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3260319436283
"SAM24406427_62877"	4.07601932066652	-4.78120553521927	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.2585261953858
"SAM24406427_384774"	4.07360175627443	-5.10560262231644	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.5747773459514
"SAM24406427_183483"	3.9633281566498	-4.51495349435624	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.9819342167065
"SAM24406427_592599"	3.92761424559328	-5.61898696451004	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0947512925305
"SAM24406427_456242"	4.04840138930055	-4.21460521249588	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7401890953718
"SAM24406427_142770"	4.08302715796205	-5.04762256173905	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.5199521782757
"SAM24406427_363552"	4.03444126623842	-4.57466352014359	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0595619524529
"SAM24406427_152210"	4.10940507429811	-5.07555806665238	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.5443344802797
"SAM24406427_336541"	4.06910470503542	-5.50349032907303	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.9695500796417
"SAM24406427_715797"	4.03774431723329	-4.20142209558304	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7284347565094
"SAM24406427_109261"	3.88601783293459	-4.27623450784501	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7345053160371
"SAM24406427_440004"	4.08747747915956	-4.90279805688675	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3805935757961
"SAM24406427_795235"	3.97085646170351	-5.30831468133744	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7806746047615
"SAM24406427_818193"	3.98223117369386	-4.13833701638993	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.6481416971577
"SAM24406427_621547"	4.02033999937746	-4.40009582071122	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8962120332426
"SAM24406427_517925"	4.07364300268861	-4.65976274041947	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1450740888824
"SAM24406427_424291"	3.95947054403993	-5.62258374719437	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.096077291816
"SAM24406427_862852"	4.17670873182985	-4.47937619714554	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0091789710625
"SAM24406427_8889"	4.22280648726198	-4.71978271035965	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2348567454574
"SAM24406427_579264"	3.99614385145876	-4.18154704599198	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.6932584174607
"SAM24406427_386517"	4.1181223728058	-4.62579047708329	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1211152731177
"SAM24406427_360793"	4.13033202666017	-4.69625747232254	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1925796705355
"SAM24406427_881135"	4.07882359999391	-5.30588901071366	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7729260386182
"SAM24406427_834834"	4.08333877104494	-4.53257787256058	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.0333037757845
"SAM24406427_872368"	4.11106422919008	-4.03595101861771	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.6075378059956
"SAM24406427_304457"	4.03522709387514	-5.28455960779007	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.753773148673
"SAM24406427_635983"	4.19440535086366	-4.24733960656937	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8152080401353
"SAM24406427_707849"	4.17667678374025	-4.97270715265091	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4497677335601
"SAM24406427_70593"	3.96432331579897	-4.28899133233841	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7724577060102
"SAM24406427_601603"	4.11451676863405	-4.55686080484208	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0655223026355
"SAM24406427_427080"	4.15891936796877	-4.44901359109696	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.9749848551291
"SAM24406427_122744"	3.73575738447878	-4.81613481073197	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2276115021987
"SAM24406427_517438"	4.13693622130129	-4.56432855157669	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.0791179346112
"SAM24406427_812903"	3.71483925360414	-4.95449578790482	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4087013043687
"SAM24406427_749747"	3.89044359701845	-3.8590039017659	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.372382762168
"SAM24406427_691770"	4.18898514288637	-4.95822370080765	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4359117647876
"SAM24406427_648368"	3.82746199148866	-4.17002379922684	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.6136266894221
"SAM24406427_147967"	3.86181190985414	-4.82901942758377	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2789796085899
"SAM24406427_745821"	4.01431611555788	-5.48371684579667	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.9536699352657
"SAM24406427_36723"	3.95656302946779	-5.53589904336747	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0097761200387
"SAM24406427_360678"	3.78014949339601	-4.70584571389969	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1289926919038
"SAM24406427_648890"	4.09875610846254	-4.29633891610917	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1348945170193
"SAM24406427_223279"	4.2359567024109	-4.24496161966141	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.82773739772
"SAM24406427_834283"	4.03864840048525	-5.56990897683915	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0379140417525
"SAM24406427_654685"	3.9416349269745	-5.54123103647049	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.016142496454
"SAM24406427_46515"	3.93326786535951	-4.17255437402542	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.659290858719
"SAM24406427_483731"	4.24978331106874	-4.59144008188065	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1149519612011
"SAM24406427_101605"	4.04729608076784	-5.02926385431107	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4998460467238
"SAM24406427_487470"	4.0454540588257	-4.54352891473587	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.0329055628102
"SAM24406427_331261"	4.16712573546144	-4.30192315606888	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8565501440521
"SAM24406427_438219"	4.07420257109377	-4.5633872750264	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0601879755824
"SAM24406427_253985"	4.20209887999269	-4.79478871850785	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2878810967995
"SAM24406427_855756"	4.110533509433	-4.45261561899002	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.964529815509
"SAM24406427_109061"	4.1165514327881	-4.44207322625931	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.9561615658963
"SAM24406427_518093"	4.01726416128847	-5.58274877099808	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0522396553372
"SAM24406427_523271"	4.1476371623871	-5.08122384576615	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.5495725713505
"SAM24406427_745816"	4.09050611036989	-5.28428399591263	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7507710456988
"SAM24406427_244628"	4.17327288168642	-4.62063634424027	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1275655414288
"SAM24406427_92341"	4.09338120001527	-4.53268134622391	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.036288876582
"SAM24406427_801585"	4.20087817686769	-4.38293683557328	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2268052775407
"SAM24406427_656303"	3.87076095122072	-4.25265300302323	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.706742729063
"SAM24406427_678885"	3.93383792418214	-5.0584200623494	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.5233462379709
"SAM24406427_302957"	3.98494628447267	-5.25536572961625	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7270950837217
"SAM24406427_436117"	4.16852310675356	-4.92368876962479	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4004056299708
"SAM24406427_161192"	3.9443683959839	-4.16652476815995	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.6583393486803
"SAM24406427_784405"	3.89378241080019	-4.34689795999344	"P007"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.8015468741051
"SAM24406427_355575"	3.6668980457184	-4.8906692269307	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3155887934118
"SAM24406427_129166"	3.83228257673952	-4.29792630700882	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7322733992383
"SAM24406427_123323"	3.92761138457033	-4.82441890268143	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.2827032520448
"SAM24406427_465731"	3.99166158217165	-3.90612065820511	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7651512999736
"SAM24406427_12751"	4.05829814451906	-4.06752145318802	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.9205217296553
"SAM24406427_301068"	4.10903624075624	-4.63190257577713	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.1252000162067
"SAM24406427_119372"	3.90759590643617	-3.94223153619584	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.4473534958455
"SAM24406427_228422"	4.03630260008547	-4.57037866143998	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.0559927531743
"SAM24406427_270223"	3.91880801695558	-4.21883952646073	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.6955865373818
"SAM24406427_618021"	4.02688649672243	-4.47609651117142	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.9629817377031
"SAM24406427_148766"	3.84000233191225	-5.52383840112503	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0059244440649
"SAM24406427_181719"	4.16868093985292	-4.65440595178421	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.1596371784681
"SAM24406427_373320"	4.09392956274721	-4.23729884652909	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.076979718874
"SAM24406427_63425"	3.92242530363771	-5.60315454034623	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0793272214036
"SAM24406427_764673"	4.07079938429567	-5.16971814660843	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.6389201881704
"SAM24406427_411851"	3.83007792013857	-3.91384780435379	"P007"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.3915105758836
"SAM24406427_667097"	4.05248478430483	-5.2031110527974	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.6715724535141
"SAM24406427_305340"	4.20097425955507	-4.71998393564042	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.2305045449415
"SAM24406427_396230"	4.04171899336549	-4.03121030359085	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.8807370429688
"SAM24406427_464745"	3.93930629271242	-4.09238326577958	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.9034508671585
"SAM24406427_260828"	4.0610196925995	-5.38122165231522	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.848336380649
"SAM24406427_97016"	4.02058175581667	-3.97263228921708	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.5254534417835
"SAM24406427_795240"	4.06031683462831	-5.22171056299027	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.6897629782148
"SAM24406427_343421"	3.22857025641176	-4.58575379876908	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.788664072826
"SAM24406427_867605"	4.11283186453554	-4.25739562539872	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7956470107167
"SAM24406427_210648"	4.18749073523256	-4.70785796670731	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.215835264083
"SAM24406427_363499"	4.06386354941103	-5.44110667733963	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.9079040358085
"SAM24406427_799071"	3.458114419162	-4.32003009347733	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.5991143169329
"SAM24406427_669403"	4.05548575895998	-5.35798108606156	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.8255107951717
"SAM24406427_377636"	3.98726395148012	-4.05931937722977	"P007"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	15.5781248640637
"SAM24406427_589626"	3.90273812788698	-4.36466586618241	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8213368602584
"SAM24406427_792676"	4.00510290640566	-4.39225232629593	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.883469747793
"SAM24406427_797245"	3.70689466971132	-4.67401635675248	"P007"	"Inflamed UC"	"Resting crypt-top fibroblast"	NA	16.0605934568787
"SAM24406427_57608"	4.10384300726625	-4.07364881067093	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.6389663338284
"SAM24406427_542659"	3.94352153319093	-3.79894173173722	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.3451785459895
"SAM24406427_372387"	4.07798603552553	-5.39550721673783	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.8614733797699
"SAM24406427_307892"	4.21702912825319	-4.30206716089066	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8744025022552
"SAM24406427_853689"	3.70488790053102	-3.76508677034195	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.2031567177263
"SAM24406427_830330"	3.35352376478883	-3.86358296899613	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.1127467703464
"SAM24406427_828255"	4.05764201658937	-5.47024428872879	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.9371903464151
"SAM24406427_561169"	4.05202082174989	-4.27954566507157	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.7947635992765
"SAM24406427_175351"	3.93516472357485	-3.92784440545853	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7625593058654
"SAM24406427_385615"	3.83215454596254	-4.28655517129715	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7218482999056
"SAM24406427_465060"	3.762801919162	-4.38342034845169	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7891864553331
"SAM24406427_588611"	4.17861131209108	-4.28378713159378	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.8436735132997
"SAM24406427_627272"	3.38251594084474	-4.25162351159867	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.4866128796084
"SAM24406427_311533"	3.85985592383119	-4.03899467019852	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.5121763501112
"SAM24406427_694666"	3.91958263891908	-3.84599053888138	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.3749570961137
"SAM24406427_867192"	4.10312894362184	-4.07890355615433	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.6434670601579
"SAM24406427_357186"	3.8142962791321	-3.799658417986	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.2837655416238
"SAM24406427_883284"	3.81983808058473	-5.03369510202225	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.4930045749168
"SAM24406427_621210"	4.04083517569276	-5.32687079934891	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.7954330765958
"SAM24406427_560336"	3.87303069609377	-5.58549630670365	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	17.0652204252723
"SAM24406427_71733"	3.91427615660402	-5.32466161279496	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	16.8015648977031
"SAM24406427_713490"	3.91969469565126	-3.96723163156327	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7925180652793
"SAM24406427_645591"	4.14322904127809	-4.85454452066239	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.3397462941118
"SAM24406427_742746"	3.80048826712343	-5.4968327286702	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.9817581023316
"SAM24406427_193948"	3.77655414122316	-4.38487851648148	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	15.7954322234054
"SAM24406427_808937"	4.06099322813722	-5.37661016015824	"P007"	"Inflamed UC"	"Inflammatory fibroblast"	NA	16.8437366462759
"SAM24406427_487411"	3.86067060011598	-4.0310591462117	"P007"	"Inflamed UC"	"Activated crypt-top fibroblast"	NA	15.5054616146023
